Province/State,Country,Last Update,Confirmed,Suspected,Recovered,Deathss,Unnamed: 0,Deaths
Shaanxi,Mainland China,2020-01-30,63.0,0.0,0.0,,,0.0
Hainan,Mainland China,2020-01-30,46.0,0.0,1.0,,,1.0
Heilongjiang,Mainland China,2020-01-30,44.0,0.0,0.0,,,2.0
Liaoning,Mainland China,2020-01-30,41.0,0.0,1.0,,,0.0
Shanxi,Mainland China,2020-01-30,35.0,0.0,1.0,,,0.0
Tianjin,Mainland China,2020-01-30,31.0,0.0,0.0,,,0.0
Gansu,Mainland China,2020-01-30,26.0,0.0,0.0,,,0.0
Inner Mongolia,Mainland China,2020-01-30,19.0,0.0,0.0,,,0.0
Ningxia,Mainland China,2020-01-30,17.0,0.0,0.0,,,0.0
Jilin,Mainland China,2020-01-30,14.0,0.0,1.0,,,0.0
Xinjiang,Mainland China,2020-01-30,14.0,0.0,0.0,,,0.0
Guizhou,Mainland China,2020-01-30,12.0,0.0,1.0,,,0.0
Hong Kong,Hong Kong,2020-01-30,10.0,0.0,0.0,,,0.0
Taiwan,Taiwan,2020-01-30,9.0,0.0,0.0,,,0.0
Qinghai,Mainland China,2020-01-30,8.0,0.0,0.0,,,0.0
Macau,Macau,2020-01-30,7.0,0.0,0.0,,,0.0
Tibet,Mainland China,2020-01-30,1.0,0.0,0.0,,,0.0
Washington,United States,2020-01-30,1.0,0.0,0.0,,,0.0
Illinois,United States,2020-01-30,1.0,0.0,0.0,,,0.0
California,United States,2020-01-30,2.0,0.0,0.0,,,0.0
Arizona,United States,2020-01-30,1.0,0.0,0.0,,,0.0
Unknown,Japan,2020-01-30,11.0,0.0,1.0,,,0.0
Unknown,Thailand,2020-01-30,14.0,0.0,5.0,,,0.0
Unknown,South Korea,2020-01-30,4.0,0.0,0.0,,,0.0
Unknown,Singapore,2020-01-30,10.0,0.0,0.0,,,0.0
Unknown,Vietnam,2020-01-30,2.0,0.0,0.0,,,0.0
Unknown,France,2020-01-30,5.0,0.0,0.0,,,0.0
Unknown,Nepal,2020-01-30,1.0,0.0,0.0,,,0.0
Unknown,Malaysia,2020-01-30,8.0,0.0,0.0,,,0.0
Ontario,Canada,2020-01-30,2.0,0.0,0.0,,,0.0
British Columbia,Canada,2020-01-30,1.0,0.0,0.0,,,0.0
Unknown,Cambodia,2020-01-30,1.0,0.0,0.0,,,0.0
Unknown,Sri Lanka,2020-01-30,1.0,0.0,0.0,,,0.0
New South Wales,Australia,2020-01-30,4.0,0.0,2.0,,,0.0
Victoria,Australia,2020-01-30,2.0,0.0,0.0,,,0.0
Queensland,Australia,2020-01-30,3.0,0.0,0.0,,,0.0
Bavaria,Germany,2020-01-30,4.0,0.0,0.0,,,0.0
Unknown,Finland,2020-01-30,1.0,0.0,0.0,,,0.0
Unknown,United Arab Emirates,2020-01-30,4.0,0.0,0.0,,,0.0
Unknown,Philippines,2020-01-30,1.0,0.0,0.0,,,0.0
Unknown,India,2020-01-30,1.0,0.0,0.0,,,0.0
Hubei,Mainland China,2020-01-29,4586.0,0.0,90.0,,,162.0
Zhejiang,Mainland China,2020-01-29,428.0,0.0,4.0,,,0.0
Guangdong,Mainland China,2020-01-29,311.0,0.0,6.0,,,0.0
Henan,Mainland China,2020-01-29,278.0,0.0,2.0,,,2.0
Hunan,Mainland China,2020-01-29,277.0,0.0,0.0,,,0.0
Anhui,Mainland China,2020-01-29,200.0,0.0,2.0,,,0.0
Chongqing,Mainland China,2020-01-29,165.0,0.0,1.0,,,0.0
Jiangxi,Mainland China,2020-01-29,162.0,0.0,4.0,,,0.0
Shandong,Mainland China,2020-01-29,145.0,0.0,1.0,,,0.0
Sichuan,Mainland China,2020-01-29,142.0,0.0,1.0,,,1.0
Jiangsu,Mainland China,2020-01-29,129.0,0.0,1.0,,,0.0
Beijing,Mainland China,2020-01-29,111.0,0.0,4.0,,,1.0
Shanghai,Mainland China,2020-01-29,101.0,0.0,5.0,,,1.0
Fujian,Mainland China,2020-01-29,101.0,0.0,0.0,,,0.0
Guangxi,Mainland China,2020-01-29,78.0,0.0,2.0,,,0.0
Hebei,Mainland China,2020-01-29,65.0,0.0,0.0,,,1.0
Shaanxi,Mainland China,2020-01-29,56.0,0.0,0.0,,,0.0
Yunnan,Mainland China,2020-01-29,55.0,0.0,0.0,,,0.0
Hainan,Mainland China,2020-01-29,43.0,0.0,0.0,,,1.0
Heilongjiang,Mainland China,2020-01-29,43.0,0.0,0.0,,,1.0
Liaoning,Mainland China,2020-01-29,39.0,0.0,1.0,,,0.0
Shanxi,Mainland China,2020-01-29,35.0,0.0,1.0,,,0.0
Tianjin,Mainland China,2020-01-29,27.0,0.0,0.0,,,0.0
Gansu,Mainland China,2020-01-29,26.0,0.0,0.0,,,0.0
Inner Mongolia,Mainland China,2020-01-29,16.0,0.0,0.0,,,0.0
Jilin,Mainland China,2020-01-29,14.0,0.0,1.0,,,0.0
Xinjiang,Mainland China,2020-01-29,14.0,0.0,0.0,,,0.0
Guizhou,Mainland China,2020-01-29,12.0,0.0,1.0,,,0.0
Ningxia,Mainland China,2020-01-29,12.0,0.0,0.0,,,0.0
Hong Kong,Hong Kong,2020-01-29,10.0,0.0,0.0,,,0.0
Taiwan,Taiwan,2020-01-29,8.0,0.0,0.0,,,0.0
Macau,Macau,2020-01-29,7.0,0.0,0.0,,,0.0
Qinghai,Mainland China,2020-01-29,6.0,0.0,0.0,,,0.0
Tibet,Mainland China,2020-01-29,1.0,0.0,0.0,,,0.0
Washington,United States,2020-01-29,1.0,0.0,0.0,,,0.0
Illinois,United States,2020-01-29,1.0,0.0,0.0,,,0.0
California,United States,2020-01-29,2.0,0.0,0.0,,,0.0
Arizona,United States,2020-01-29,1.0,0.0,0.0,,,0.0
Unknown,Japan,2020-01-29,11.0,0.0,1.0,,,0.0
Unknown,Thailand,2020-01-29,14.0,0.0,5.0,,,0.0
Unknown,South Korea,2020-01-29,4.0,0.0,0.0,,,0.0
Unknown,Singapore,2020-01-29,10.0,0.0,0.0,,,0.0
Unknown,Vietnam,2020-01-29,2.0,0.0,0.0,,,0.0
Unknown,France,2020-01-29,5.0,0.0,0.0,,,0.0
Unknown,Nepal,2020-01-29,1.0,0.0,0.0,,,0.0
Unknown,Malaysia,2020-01-29,7.0,0.0,0.0,,,0.0
Ontario,Canada,2020-01-29,2.0,0.0,0.0,,,0.0
British Columbia,Canada,2020-01-29,1.0,0.0,0.0,,,0.0
Unknown,Cambodia,2020-01-29,1.0,0.0,0.0,,,0.0
Unknown,Sri Lanka,2020-01-29,1.0,0.0,0.0,,,0.0
New South Wales,Australia,2020-01-29,4.0,0.0,0.0,,,0.0
Victoria,Australia,2020-01-29,2.0,0.0,0.0,,,0.0
Queensland,Australia,2020-01-29,1.0,0.0,0.0,,,0.0
Bavaria,Germany,2020-01-29,4.0,0.0,0.0,,,0.0
Unknown,Finland,2020-01-29,1.0,0.0,0.0,,,0.0
Unknown,United Arab Emirates,2020-01-29,4.0,0.0,0.0,,,0.0
Hubei,Mainland China,2020-01-29,3554.0,0.0,88.0,,,125.0
Zhejiang,Mainland China,2020-01-29,296.0,0.0,3.0,,,0.0
Guangdong,Mainland China,2020-01-29,277.0,0.0,5.0,,,0.0
Hunan,Mainland China,2020-01-29,221.0,0.0,0.0,,,0.0
Henan,Mainland China,2020-01-29,206.0,0.0,1.0,,,2.0
Anhui,Mainland China,2020-01-29,152.0,0.0,2.0,,,0.0
Chongqing,Mainland China,2020-01-29,147.0,0.0,1.0,,,0.0
Shandong,Mainland China,2020-01-29,130.0,0.0,1.0,,,0.0
Beijing,Mainland China,2020-01-29,111.0,0.0,4.0,,,1.0
Jiangxi,Mainland China,2020-01-29,109.0,0.0,3.0,,,0.0
Sichuan,Mainland China,2020-01-29,108.0,0.0,1.0,,,1.0
Jiangsu,Mainland China,2020-01-29,99.0,0.0,1.0,,,0.0
Shanghai,Mainland China,2020-01-29,96.0,0.0,5.0,,,1.0
Fujian,Mainland China,2020-01-29,84.0,0.0,0.0,,,0.0
Guangxi,Mainland China,2020-01-29,58.0,0.0,2.0,,,0.0
Shaanxi,Mainland China,2020-01-29,56.0,0.0,0.0,,,0.0
Yunnan,Mainland China,2020-01-29,55.0,0.0,0.0,,,0.0
Hebei,Mainland China,2020-01-29,48.0,0.0,0.0,,,1.0
Hainan,Mainland China,2020-01-29,43.0,0.0,0.0,,,1.0
Liaoning,Mainland China,2020-01-29,39.0,0.0,1.0,,,0.0
Heilongjiang,Mainland China,2020-01-29,38.0,0.0,0.0,,,1.0
Tianjin,Mainland China,2020-01-29,27.0,0.0,0.0,,,0.0
Shanxi,Mainland China,2020-01-29,27.0,0.0,1.0,,,0.0
Gansu,Mainland China,2020-01-29,24.0,0.0,0.0,,,0.0
Inner Mongolia,Mainland China,2020-01-29,16.0,0.0,0.0,,,0.0
Xinjiang,Mainland China,2020-01-29,13.0,0.0,0.0,,,0.0
Ningxia,Mainland China,2020-01-29,12.0,0.0,0.0,,,0.0
Hong Kong,Hong Kong,2020-01-29,10.0,0.0,0.0,,,0.0
Guizhou,Mainland China,2020-01-29,9.0,0.0,1.0,,,0.0
Jilin,Mainland China,2020-01-29,9.0,0.0,0.0,,,0.0
Taiwan,Taiwan,2020-01-29,8.0,0.0,0.0,,,0.0
Macau,Macau,2020-01-29,7.0,0.0,0.0,,,0.0
Qinghai,Mainland China,2020-01-29,6.0,0.0,0.0,,,0.0
Washington,United States,2020-01-29,1.0,0.0,0.0,,,0.0
Illinois,United States,2020-01-29,1.0,0.0,0.0,,,0.0
California,United States,2020-01-29,2.0,0.0,0.0,,,0.0
Arizona,United States,2020-01-29,1.0,0.0,0.0,,,0.0
Unknown,Japan,2020-01-29,7.0,0.0,1.0,,,0.0
Unknown,Thailand,2020-01-29,14.0,0.0,5.0,,,0.0
Unknown,South Korea,2020-01-29,4.0,0.0,0.0,,,0.0
Unknown,Singapore,2020-01-29,7.0,0.0,0.0,,,0.0
Unknown,Vietnam,2020-01-29,2.0,0.0,0.0,,,0.0
Unknown,France,2020-01-29,5.0,0.0,0.0,,,0.0
Unknown,Nepal,2020-01-29,1.0,0.0,0.0,,,0.0
Unknown,Malaysia,2020-01-29,7.0,0.0,0.0,,,0.0
Ontario,Canada,2020-01-29,1.0,0.0,0.0,,,0.0
British Columbia,Canada,2020-01-29,1.0,0.0,0.0,,,0.0
Unknown,Cambodia,2020-01-29,1.0,0.0,0.0,,,0.0
Unknown,Sri Lanka,2020-01-29,1.0,0.0,0.0,,,0.0
New South Wales,Australia,2020-01-29,4.0,0.0,0.0,,,0.0
Victoria,Australia,2020-01-29,1.0,0.0,0.0,,,0.0
Bavaria,Germany,2020-01-29,4.0,0.0,0.0,,,0.0
Unknown,Finland,2020-01-29,1.0,0.0,0.0,,,0.0
Unknown,United Arab Emirates,2020-01-29,4.0,0.0,0.0,,,0.0
Hubei,Mainland China,2020-01-29,3554.0,0.0,80.0,,,125.0
Guangdong,Mainland China,2020-01-29,277.0,0.0,4.0,,,0.0
Zhejiang,Mainland China,2020-01-29,296.0,0.0,3.0,,,0.0
Henan,Mainland China,2020-01-29,206.0,0.0,1.0,,,2.0
Chongqing,Mainland China,2020-01-29,147.0,0.0,0.0,,,0.0
Hunan,Mainland China,2020-01-29,221.0,0.0,0.0,,,0.0
Shandong,Mainland China,2020-01-29,130.0,0.0,1.0,,,0.0
Beijing,Mainland China,2020-01-29,111.0,0.0,4.0,,,1.0
Anhui,Mainland China,2020-01-29,152.0,0.0,2.0,,,0.0
Sichuan,Mainland China,2020-01-29,108.0,0.0,0.0,,,0.0
Fujian,Mainland China,2020-01-29,84.0,0.0,0.0,,,0.0
Shanghai,Mainland China,2020-01-29,96.0,0.0,4.0,,,1.0
Jiangxi,Mainland China,2020-01-29,109.0,0.0,3.0,,,0.0
Jiangsu,Mainland China,2020-01-29,99.0,0.0,1.0,,,0.0
Guangxi,Mainland China,2020-01-29,58.0,0.0,2.0,,,0.0
Shaanxi,Mainland China,2020-01-29,56.0,0.0,0.0,,,0.0
Hainan,Mainland China,2020-01-29,43.0,0.0,1.0,,,1.0
Liaoning,Mainland China,2020-01-29,39.0,0.0,0.0,,,0.0
Yunnan,Mainland China,2020-01-29,55.0,0.0,0.0,,,0.0
Tianjin,Mainland China,2020-01-29,27.0,0.0,0.0,,,0.0
Heilongjiang,Mainland China,2020-01-29,38.0,0.0,0.0,,,1.0
Hebei,Mainland China,2020-01-29,48.0,0.0,0.0,,,1.0
Gansu,Mainland China,2020-01-29,24.0,0.0,0.0,,,0.0
Shanxi,Mainland China,2020-01-29,27.0,0.0,0.0,,,0.0
Inner Mongolia,Mainland China,2020-01-29,16.0,0.0,0.0,,,0.0
Hong Kong,Hong Kong,2020-01-29,10.0,0.0,0.0,,,0.0
Guizhou,Mainland China,2020-01-29,9.0,0.0,0.0,,,0.0
Ningxia,Mainland China,2020-01-29,12.0,0.0,0.0,,,0.0
Jilin,Mainland China,2020-01-29,9.0,0.0,0.0,,,0.0
Macau,Macau,2020-01-29,7.0,0.0,0.0,,,0.0
Taiwan,Taiwan,2020-01-29,8.0,0.0,0.0,,,0.0
Xinjiang,Mainland China,2020-01-29,13.0,0.0,0.0,,,0.0
Qinghai,Mainland China,2020-01-29,6.0,0.0,0.0,,,0.0
Washington,United States,2020-01-29,1.0,0.0,0.0,,,0.0
Illinois,United States,2020-01-29,1.0,0.0,0.0,,,0.0
California,United States,2020-01-29,2.0,0.0,0.0,,,0.0
Arizona,United States,2020-01-29,1.0,0.0,0.0,,,0.0
Ontario,Canada,2020-01-29,3.0,0.0,0.0,,,0.0
Unknown,Japan,2020-01-29,7.0,0.0,1.0,,,0.0
Unknown,Thailand,2020-01-29,14.0,0.0,5.0,,,0.0
Unknown,South Korea,2020-01-29,4.0,0.0,0.0,,,0.0
Unknown,Singapore,2020-01-29,7.0,0.0,0.0,,,0.0
Unknown,Vietnam,2020-01-29,2.0,0.0,0.0,,,0.0
Unknown,Nepal,2020-01-29,1.0,0.0,0.0,,,0.0
Unknown,Malaysia,2020-01-29,7.0,0.0,0.0,,,0.0
Unknown,Cambodia,2020-01-29,1.0,0.0,0.0,,,0.0
Unknown,Sri Lanka,2020-01-29,1.0,0.0,0.0,,,0.0
New South Wales,Australia,2020-01-29,4.0,0.0,0.0,,,0.0
Victoria,Australia,2020-01-29,1.0,0.0,0.0,,,0.0
Unknown,United Arab Emirates,2020-01-29,4.0,0.0,0.0,,,0.0
Unknown,France,2020-01-29,4.0,0.0,0.0,,,0.0
Bavaria,Germany,2020-01-29,4.0,0.0,0.0,,,0.0
Hubei,Mainland China,2020-01-28,3554.0,0.0,80.0,,,125.0
Zhejiang,Mainland China,2020-01-28,296.0,0.0,3.0,,,0.0
Guangdong,Mainland China,2020-01-28,241.0,0.0,5.0,,,0.0
Hunan,Mainland China,2020-01-28,221.0,0.0,0.0,,,0.0
Henan,Mainland China,2020-01-28,206.0,0.0,1.0,,,2.0
Anhui,Mainland China,2020-01-28,152.0,0.0,0.0,,,0.0
Chongqing,Mainland China,2020-01-28,147.0,0.0,1.0,,,0.0
Shandong,Mainland China,2020-01-28,121.0,0.0,0.0,,,0.0
Jiangxi,Mainland China,2020-01-28,109.0,0.0,3.0,,,0.0
Sichuan,Mainland China,2020-01-28,108.0,0.0,0.0,,,0.0
Jiangsu,Mainland China,2020-01-28,99.0,0.0,1.0,,,0.0
Beijing,Mainland China,2020-01-28,91.0,0.0,4.0,,,1.0
Fujian,Mainland China,2020-01-28,82.0,0.0,0.0,,,0.0
Shanghai,Mainland China,2020-01-28,80.0,0.0,4.0,,,1.0
Guangxi,Mainland China,2020-01-28,58.0,0.0,2.0,,,0.0
Shaanxi,Mainland China,2020-01-28,56.0,0.0,0.0,,,0.0
Hebei,Mainland China,2020-01-28,48.0,0.0,0.0,,,1.0
Yunnan,Mainland China,2020-01-28,44.0,0.0,0.0,,,0.0
Hainan,Mainland China,2020-01-28,43.0,0.0,0.0,,,1.0
Heilongjiang,Mainland China,2020-01-28,37.0,0.0,0.0,,,1.0
Liaoning,Mainland China,2020-01-28,36.0,0.0,0.0,,,0.0
Shanxi,Mainland China,2020-01-28,27.0,0.0,0.0,,,0.0
Tianjin,Mainland China,2020-01-28,25.0,0.0,0.0,,,0.0
Gansu,Mainland China,2020-01-28,24.0,0.0,0.0,,,0.0
Inner Mongolia,Mainland China,2020-01-28,16.0,0.0,0.0,,,0.0
Xinjiang,Mainland China,2020-01-28,13.0,0.0,0.0,,,0.0
Ningxia,Mainland China,2020-01-28,12.0,0.0,0.0,,,0.0
Guizhou,Mainland China,2020-01-28,9.0,0.0,0.0,,,0.0
Jilin,Mainland China,2020-01-28,9.0,0.0,0.0,,,0.0
Hong Kong,Hong Kong,2020-01-28,8.0,0.0,0.0,,,0.0
Taiwan,Taiwan,2020-01-28,8.0,0.0,0.0,,,0.0
Macau,Macau,2020-01-28,7.0,0.0,0.0,,,0.0
Qinghai,Mainland China,2020-01-28,6.0,0.0,0.0,,,0.0
Washington,United States,2020-01-28,1.0,0.0,0.0,,,0.0
Illinois,United States,2020-01-28,1.0,0.0,0.0,,,0.0
California,United States,2020-01-28,2.0,0.0,0.0,,,0.0
Arizona,United States,2020-01-28,1.0,0.0,0.0,,,0.0
Unknown,Japan,2020-01-28,7.0,0.0,1.0,,,0.0
Unknown,Thailand,2020-01-28,14.0,0.0,5.0,,,0.0
Unknown,South Korea,2020-01-28,4.0,0.0,0.0,,,0.0
Unknown,Singapore,2020-01-28,7.0,0.0,0.0,,,0.0
Unknown,Vietnam,2020-01-28,2.0,0.0,0.0,,,0.0
Unknown,France,2020-01-28,4.0,0.0,0.0,,,0.0
Unknown,Nepal,2020-01-28,1.0,0.0,0.0,,,0.0
Unknown,Malaysia,2020-01-28,7.0,0.0,0.0,,,0.0
Ontario,Canada,2020-01-28,1.0,0.0,0.0,,,0.0
British Columbia,Canada,2020-01-28,1.0,0.0,0.0,,,0.0
Unknown,Cambodia,2020-01-28,1.0,0.0,0.0,,,0.0
Unknown,Sri Lanka,2020-01-28,1.0,0.0,0.0,,,0.0
New South Wales,Australia,2020-01-28,4.0,0.0,0.0,,,0.0
Victoria,Australia,2020-01-28,1.0,0.0,0.0,,,0.0
Bavaria,Germany,2020-01-28,4.0,0.0,0.0,,,0.0
Hubei,Mainland China,2020-01-28,3554.0,0.0,80.0,,,125.0
Guangdong,Mainland China,2020-01-28,207.0,0.0,4.0,,,0.0
Zhejiang,Mainland China,2020-01-28,173.0,0.0,3.0,,,0.0
Henan,Mainland China,2020-01-28,168.0,0.0,0.0,,,1.0
Hunan,Mainland China,2020-01-28,143.0,0.0,0.0,,,0.0
Chongqing,Mainland China,2020-01-28,132.0,0.0,0.0,,,0.0
Jiangxi,Mainland China,2020-01-28,109.0,0.0,3.0,,,0.0
Anhui,Mainland China,2020-01-28,106.0,0.0,0.0,,,0.0
Shandong,Mainland China,2020-01-28,95.0,0.0,0.0,,,0.0
Beijing,Mainland China,2020-01-28,91.0,0.0,4.0,,,1.0
Sichuan,Mainland China,2020-01-28,90.0,0.0,0.0,,,0.0
Fujian,Mainland China,2020-01-28,80.0,0.0,0.0,,,0.0
Jiangsu,Mainland China,2020-01-28,70.0,0.0,1.0,,,0.0
Shanghai,Mainland China,2020-01-28,66.0,0.0,4.0,,,1.0
Guangxi,Mainland China,2020-01-28,51.0,0.0,2.0,,,0.0
Shaanxi,Mainland China,2020-01-28,46.0,0.0,0.0,,,0.0
Yunnan,Mainland China,2020-01-28,44.0,0.0,0.0,,,0.0
Hainan,Mainland China,2020-01-28,40.0,0.0,0.0,,,1.0
Liaoning,Mainland China,2020-01-28,34.0,0.0,0.0,,,0.0
Hebei,Mainland China,2020-01-28,33.0,0.0,0.0,,,1.0
Heilongjiang,Mainland China,2020-01-28,33.0,0.0,0.0,,,1.0
Shanxi,Mainland China,2020-01-28,27.0,0.0,0.0,,,0.0
Tianjin,Mainland China,2020-01-28,24.0,0.0,0.0,,,0.0
Gansu,Mainland China,2020-01-28,19.0,0.0,0.0,,,0.0
Inner Mongolia,Mainland China,2020-01-28,15.0,0.0,0.0,,,0.0
Ningxia,Mainland China,2020-01-28,11.0,0.0,0.0,,,0.0
Xinjiang,Mainland China,2020-01-28,10.0,0.0,0.0,,,0.0
Guizhou,Mainland China,2020-01-28,9.0,0.0,0.0,,,0.0
Jilin,Mainland China,2020-01-28,8.0,0.0,0.0,,,0.0
Taiwan,Taiwan,2020-01-28,8.0,0.0,0.0,,,0.0
Hong Kong,Hong Kong,2020-01-28,8.0,0.0,0.0,,,0.0
Macau,Macau,2020-01-28,7.0,0.0,0.0,,,0.0
Qinghai,Mainland China,2020-01-28,6.0,0.0,0.0,,,0.0
Washington,United States,2020-01-28,1.0,0.0,0.0,,,0.0
Illinois,United States,2020-01-28,1.0,0.0,0.0,,,0.0
California,United States,2020-01-28,2.0,0.0,0.0,,,0.0
Arizona,United States,2020-01-28,1.0,0.0,0.0,,,0.0
Unknown,Japan,2020-01-28,7.0,0.0,1.0,,,0.0
Unknown,Thailand,2020-01-28,14.0,0.0,5.0,,,0.0
Unknown,South Korea,2020-01-28,4.0,0.0,0.0,,,0.0
Unknown,Singapore,2020-01-28,7.0,0.0,0.0,,,0.0
Unknown,Vietnam,2020-01-28,2.0,0.0,0.0,,,0.0
Unknown,France,2020-01-28,4.0,0.0,0.0,,,0.0
Unknown,Nepal,2020-01-28,1.0,0.0,0.0,,,0.0
Unknown,Malaysia,2020-01-28,4.0,0.0,0.0,,,0.0
Ontario,Canada,2020-01-28,1.0,0.0,0.0,,,0.0
British Columbia,Canada,2020-01-28,1.0,0.0,0.0,,,0.0
Unknown,Cambodia,2020-01-28,1.0,0.0,0.0,,,0.0
Unknown,Sri Lanka,2020-01-28,1.0,0.0,0.0,,,0.0
New South Wales,Australia,2020-01-28,4.0,0.0,0.0,,,0.0
Victoria,Australia,2020-01-28,1.0,0.0,0.0,,,0.0
Bavaria,Germany,2020-01-28,4.0,0.0,0.0,,,0.0
Hubei,Mainland China,2020-01-28,2714.0,0.0,52.0,,,100.0
Guangdong,Mainland China,2020-01-28,207.0,0.0,4.0,,,0.0
Zhejiang,Mainland China,2020-01-28,173.0,0.0,3.0,,,0.0
Henan,Mainland China,2020-01-28,168.0,0.0,0.0,,,1.0
Hunan,Mainland China,2020-01-28,143.0,0.0,0.0,,,0.0
Chongqing,Mainland China,2020-01-28,132.0,0.0,0.0,,,0.0
Anhui,Mainland China,2020-01-28,106.0,0.0,0.0,,,0.0
Shandong,Mainland China,2020-01-28,95.0,0.0,0.0,,,0.0
Beijing,Mainland China,2020-01-28,91.0,0.0,4.0,,,1.0
Sichuan,Mainland China,2020-01-28,90.0,0.0,0.0,,,0.0
Fujian,Mainland China,2020-01-28,80.0,0.0,0.0,,,0.0
Jiangxi,Mainland China,2020-01-28,72.0,0.0,3.0,,,0.0
Jiangsu,Mainland China,2020-01-28,70.0,0.0,1.0,,,0.0
Shanghai,Mainland China,2020-01-28,66.0,0.0,4.0,,,1.0
Guangxi,Mainland China,2020-01-28,51.0,0.0,2.0,,,0.0
Shaanxi,Mainland China,2020-01-28,46.0,0.0,0.0,,,0.0
Yunnan,Mainland China,2020-01-28,44.0,0.0,0.0,,,0.0
Hainan,Mainland China,2020-01-28,40.0,0.0,0.0,,,1.0
Liaoning,Mainland China,2020-01-28,34.0,0.0,0.0,,,0.0
Heilongjiang,Mainland China,2020-01-28,33.0,0.0,0.0,,,1.0
Hebei,Mainland China,2020-01-28,33.0,0.0,0.0,,,1.0
Tianjin,Mainland China,2020-01-28,24.0,0.0,0.0,,,0.0
Shanxi,Mainland China,2020-01-28,20.0,0.0,0.0,,,0.0
Gansu,Mainland China,2020-01-28,19.0,0.0,0.0,,,0.0
Inner Mongolia,Mainland China,2020-01-28,15.0,0.0,0.0,,,0.0
Ningxia,Mainland China,2020-01-28,11.0,0.0,0.0,,,0.0
Xinjiang,Mainland China,2020-01-28,10.0,0.0,0.0,,,0.0
Guizhou,Mainland China,2020-01-28,9.0,0.0,0.0,,,0.0
Jilin,Mainland China,2020-01-28,8.0,0.0,0.0,,,0.0
Taiwan,Taiwan,2020-01-28,8.0,0.0,0.0,,,0.0
Hong Kong,Hong Kong,2020-01-28,8.0,0.0,0.0,,,0.0
Macau,Macau,2020-01-28,7.0,0.0,0.0,,,0.0
Qinghai,Mainland China,2020-01-28,6.0,0.0,0.0,,,0.0
Washington,United States,2020-01-28,1.0,0.0,0.0,,,0.0
Illinois,United States,2020-01-28,1.0,0.0,0.0,,,0.0
California,United States,2020-01-28,2.0,0.0,0.0,,,0.0
Arizona,United States,2020-01-28,1.0,0.0,0.0,,,0.0
Unknown,Japan,2020-01-28,7.0,0.0,1.0,,,0.0
Unknown,Thailand,2020-01-28,14.0,0.0,5.0,,,0.0
Unknown,South Korea,2020-01-28,4.0,0.0,0.0,,,0.0
Unknown,Singapore,2020-01-28,7.0,0.0,0.0,,,0.0
Unknown,Vietnam,2020-01-28,2.0,0.0,0.0,,,0.0
Unknown,France,2020-01-28,3.0,0.0,0.0,,,0.0
Unknown,Nepal,2020-01-28,1.0,0.0,0.0,,,0.0
Unknown,Malaysia,2020-01-28,4.0,0.0,0.0,,,0.0
Ontario,Canada,2020-01-28,2.0,0.0,0.0,,,0.0
Unknown,Cambodia,2020-01-28,1.0,0.0,0.0,,,0.0
Unknown,Sri Lanka,2020-01-28,1.0,0.0,0.0,,,0.0
New South Wales,Australia,2020-01-28,4.0,0.0,0.0,,,0.0
Victoria,Australia,2020-01-28,1.0,0.0,0.0,,,0.0
Bavaria,Germany,2020-01-28,1.0,0.0,0.0,,,0.0
Hubei,Mainland China,2020-01-27,2714.0,0.0,47.0,,,100.0
Zhejiang,Mainland China,2020-01-27,173.0,0.0,1.0,,,0.0
Henan,Mainland China,2020-01-27,168.0,0.0,0.0,,,1.0
Guangdong,Mainland China,2020-01-27,151.0,0.0,4.0,,,0.0
Chongqing,Mainland China,2020-01-27,132.0,0.0,0.0,,,0.0
Anhui,Mainland China,2020-01-27,106.0,0.0,0.0,,,0.0
Hunan,Mainland China,2020-01-27,100.0,0.0,0.0,,,0.0
Sichuan,Mainland China,2020-01-27,90.0,0.0,0.0,,,0.0
Shandong,Mainland China,2020-01-27,87.0,0.0,0.0,,,1.0
Beijing,Mainland China,2020-01-27,80.0,0.0,2.0,,,1.0
Jiangxi,Mainland China,2020-01-27,72.0,0.0,2.0,,,0.0
Jiangsu,Mainland China,2020-01-27,70.0,0.0,1.0,,,0.0
Shanghai,Mainland China,2020-01-27,66.0,0.0,3.0,,,1.0
Fujian,Mainland China,2020-01-27,59.0,0.0,0.0,,,0.0
Guangxi,Mainland China,2020-01-27,51.0,0.0,0.0,,,0.0
Shaanxi,Mainland China,2020-01-27,35.0,0.0,0.0,,,0.0
Hainan,Mainland China,2020-01-27,33.0,0.0,0.0,,,1.0
Hebei,Mainland China,2020-01-27,33.0,0.0,0.0,,,1.0
Heilongjiang,Mainland China,2020-01-27,30.0,0.0,0.0,,,1.0
Liaoning,Mainland China,2020-01-27,27.0,0.0,0.0,,,0.0
Yunnan,Mainland China,2020-01-27,26.0,0.0,0.0,,,0.0
Tianjin,Mainland China,2020-01-27,23.0,0.0,0.0,,,0.0
Shanxi,Mainland China,2020-01-27,20.0,0.0,0.0,,,0.0
Gansu,Mainland China,2020-01-27,19.0,0.0,0.0,,,0.0
Inner Mongolia,Mainland China,2020-01-27,11.0,0.0,0.0,,,0.0
Guizhou,Mainland China,2020-01-27,9.0,0.0,0.0,,,0.0
Hong Kong,Hong Kong,2020-01-27,8.0,0.0,0.0,,,0.0
Ningxia,Mainland China,2020-01-27,7.0,0.0,0.0,,,0.0
Jilin,Mainland China,2020-01-27,6.0,0.0,0.0,,,0.0
